"Step","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MIN","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MAX"
"117537920","2","2","2"
"117553408","0","0","0"
"117555200","0","0","0"
"117558912","2","2","2"
"117586688","0","0","0"
"117601536","0","0","0"
"117612288","0","0","0"
"117618304","0","0","0"
"117635200","0","0","0"
"117637504","0.5","0.5","0.5"
"117639040","0","0","0"
"117642112","0","0","0"
"117648384","0","0","0"
"117655552","0","0","0"
"117685632","1","1","1"
"117688704","0","0","0"
"117710208","0","0","0"
"117712256","0","0","0"
"117720576","0","0","0"
"117721472","0","0","0"
"117730304","0","0","0"
"117740672","0","0","0"
"117773440","0","0","0"
"117786112","0.5","0.5","0.5"
"117812224","0","0","0"
"117815680","0","0","0"
"117828352","0","0","0"
"117854336","0","0","0"
"117864960","1","1","1"
"117872512","0","0","0"
"117885184","0","0","0"
"117912960","1","1","1"
"117969664","0.5","0.5","0.5"
"117974400","0","0","0"
"117984512","0","0","0"
"117995520","1","1","1"
"118003200","0","0","0"
"118046080","0","0","0"
"118054144","0","0","0"
"118058240","0","0","0"
"118075776","0","0","0"
"118090112","0","0","0"
"118093440","1","1","1"
"118108288","0","0","0"
"118118400","0","0","0"
"118126336","0","0","0"
"118141312","1","1","1"
"118142848","0","0","0"
"118156032","0","0","0"
"118160128","0","0","0"
"118173568","0","0","0"
"118175360","0","0","0"
"118177024","0","0","0"
"118194816","0","0","0"
"118214528","0","0","0"
"118227072","0","0","0"
"118229888","0","0","0"
"118238336","0","0","0"
"118240256","0","0","0"
"118243968","0","0","0"
"118263808","0","0","0"
"118293120","0","0","0"
"118299904","0","0","0"
"118308992","0","0","0"
"118322560","0","0","0"
"118324224","1","1","1"
"118324864","0","0","0"
"118325760","0","0","0"
"118337152","0","0","0"
"118344960","0","0","0"
"118349056","0","0","0"
"118351744","0","0","0"
"118371968","0","0","0"
"118410880","0.5","0.5","0.5"
"118419456","0","0","0"
"118430208","0","0","0"
"118431232","1","1","1"
"118452864","0","0","0"
"118483712","0","0","0"
"118484736","0","0","0"
"118501888","0","0","0"
"118503168","0","0","0"
"118516352","0","0","0"
"118519040","0","0","0"
"118526208","0","0","0"
"118532096","0","0","0"
"118545920","2","2","2"
"118551936","1","1","1"
"118567936","1","1","1"
"118569856","0","0","0"
"118592000","0","0","0"
"118593792","0","0","0"
"118642560","0","0","0"
"118651520","0","0","0"
"118656256","0","0","0"
"118662400","0.5","0.5","0.5"
"118677760","0","0","0"
"118679168","0","0","0"
"118680192","0","0","0"
"118682112","0","0","0"
"118697472","0","0","0"
"118711808","1","1","1"
"118717824","0","0","0"
"118739712","1","1","1"
"118740352","1","1","1"
"118756736","0","0","0"
"118757120","1","1","1"
"118759424","0","0","0"
"118765696","0","0","0"
"118780800","1","1","1"
"118826880","0","0","0"
"118827648","0","0","0"
"118832128","1","1","1"
"118840704","0","0","0"
"118847872","0","0","0"
"118851840","0.5","0.5","0.5"
"118865920","0","0","0"
"118909952","0","0","0"
"118914432","0","0","0"
"118936320","0","0","0"
"118937088","0","0","0"
"118942080","0","0","0"
"118947072","0","0","0"
"118950528","1","1","1"
"118953216","0","0","0"
"118965376","0","0","0"
"118979328","2","2","2"
"118988288","0","0","0"
"119001728","0","0","0"
"119006208","0","0","0"
"119009152","0","0","0"
"119013120","0","0","0"
"119026688","0","0","0"
"119029632","0","0","0"
"119041024","0","0","0"
"119065728","0","0","0"
"119072000","1","1","1"
"119078528","0","0","0"
"119091584","0","0","0"
"119092608","0","0","0"
"119098112","0","0","0"
"119103104","0","0","0"
"119115776","0","0","0"
"119170560","0","0","0"
"119185024","0","0","0"
"119187328","1","1","1"
"119192064","0","0","0"
"119195008","0","0","0"
"119198464","0","0","0"
"119261824","0","0","0"
"119262464","0","0","0"
"119266304","1","1","1"
"119274240","0","0","0"
"119328000","0","0","0"
"119345536","0","0","0"
"119353472","0","0","0"
"119364736","0","0","0"
"119368960","0","0","0"
"119369216","0","0","0"
"119403392","0","0","0"
"119414784","0","0","0"
"119424896","0.5","0.5","0.5"
"119436160","1","1","1"
"119438208","0","0","0"
"119458816","0","0","0"
"119465728","0","0","0"
"119544448","0","0","0"
"119545344","1","1","1"
"119551360","0","0","0"
"119571328","0","0","0"
"119607680","0","0","0"
"119610624","0","0","0"
"119626240","0","0","0"
"119639168","1","1","1"
"119647360","0","0","0"
"119649408","0","0","0"
"119703040","0","0","0"
"119707520","0","0","0"
"119718656","0","0","0"
"119725312","1","1","1"
"119748992","1","1","1"
"119770368","1","1","1"
"119788288","0","0","0"
"119790464","0","0","0"
"119806976","0","0","0"
"119813632","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"119815296","1","1","1"
"119819776","0","0","0"
"119828096","0","0","0"
"119875968","0.5","0.5","0.5"
"119876608","0","0","0"
"119879552","1","1","1"
"119879680","0","0","0"
"119880704","0","0","0"
"119909888","0","0","0"
"119942016","0","0","0"
"119976192","0","0","0"
"119981952","0.5","0.5","0.5"
"119993728","1","1","1"
"119998720","0","0","0"
"120036096","0","0","0"
"120063360","0","0","0"
"120072960","0","0","0"
"120075776","0","0","0"
"120076800","0","0","0"
"120083968","0","0","0"
"120108672","0","0","0"
"120119040","0","0","0"
"120149760","0","0","0"
"120150912","0","0","0"
"120154368","0","0","0"
"120162048","1","1","1"
"120170880","1","1","1"
"120180480","0","0","0"
"120217472","0","0","0"
"120227584","1","1","1"
"120229248","1","1","1"
"120237824","0","0","0"
"120251136","1","1","1"
"120258432","0","0","0"
"120266624","0","0","0"
"120267008","0","0","0"
"120267520","0","0","0"
"120325376","1","1","1"
"120330752","1","1","1"
"120343296","0","0","0"
"120347008","0","0","0"
"120353152","0","0","0"
"120356992","0","0","0"
"120375808","1","1","1"
"120389376","0.5","0.5","0.5"
"120397312","0","0","0"
"120414720","0","0","0"
"120417536","0","0","0"
"120419840","0","0","0"
"120423296","0","0","0"
"120442112","1","1","1"
"120448768","0","0","0"
"120493696","1","1","1"
"120497536","0","0","0"
"120506880","1","1","1"
"120542976","0","0","0"
"120549504","1","1","1"
"120581504","0","0","0"
"120609920","0","0","0"
"120656384","0","0","0"
"120657280","0","0","0"
"120671104","0","0","0"
"120678016","0","0","0"
"120683392","0","0","0"
"120690176","1","1","1"
"120699008","0","0","0"
"120743040","0","0","0"
"120758656","0","0","0"
"120762752","0","0","0"
"120796544","0","0","0"
"120811392","1","1","1"
"120837120","0","0","0"
"120853376","0","0","0"
"120878592","0","0","0"
"120890240","0","0","0"
"120919168","0.6666666865348816","0.6666666865348816","0.6666666865348816"
"120919296","0","0","0"
"120958464","0","0","0"
"120988928","0","0","0"
"120996224","0","0","0"
"121005440","0","0","0"
"121019648","2","2","2"
"121019904","0","0","0"
"121022720","0","0","0"
"121024640","0","0","0"
"121030784","0","0","0"
"121031680","0","0","0"
"121032320","0","0","0"
"121033472","0","0","0"
"121035648","0","0","0"
"121046528","0","0","0"
"121047936","0","0","0"
"121075712","1","1","1"
"121091584","0","0","0"
"121096320","0","0","0"
"121110272","0","0","0"
"121110400","0","0","0"
"121119616","0","0","0"
"121139840","0","0","0"
"121143808","0","0","0"
"121174400","0","0","0"
"121186176","0","0","0"
"121188608","0","0","0"
"121219328","1","1","1"
"121275008","0","0","0"
"121279232","0","0","0"
"121282560","1","1","1"
"121287296","0","0","0"
"121291136","0","0","0"
"121295104","0","0","0"
"121322496","1","1","1"
"121349632","0","0","0"
"121351296","0","0","0"
"121365376","0","0","0"
"121372672","0","0","0"
"121376384","1","1","1"
"121376896","0","0","0"
"121386496","0","0","0"
"121445120","0","0","0"
"121454592","0","0","0"
"121461248","0","0","0"
"121466112","0","0","0"
"121468800","0","0","0"
"121475968","0.5","0.5","0.5"
"121522560","0","0","0"
"121537024","1","1","1"
"121539328","0","0","0"
"121549824","0","0","0"
"121572096","0","0","0"
"121590016","0","0","0"
"121601792","0","0","0"
"121629056","1","1","1"
"121636096","0","0","0"
"121641344","0","0","0"
"121697792","0","0","0"
"121700864","1","1","1"
"121706112","0","0","0"
"121706880","0","0","0"
"121710080","0","0","0"
"121713664","0","0","0"
"121722368","1","1","1"
"121737216","0","0","0"
"121752448","0","0","0"
"121783680","0","0","0"
"121784192","0","0","0"
"121804544","0","0","0"
"121806080","0","0","0"
"121810816","0","0","0"
"121812096","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"121812992","0","0","0"
"121820544","1","1","1"
"121831680","0","0","0"
"121894016","0","0","0"
"121895424","2","2","2"
"121896192","0","0","0"
"121899136","0","0","0"
"121911168","0","0","0"
"121942272","0","0","0"
"121957760","0","0","0"
"121967104","1","1","1"
"121970816","0","0","0"
"121979776","0","0","0"
"121998976","0.5","0.5","0.5"
"122003712","1","1","1"
"122048640","0","0","0"
"122056576","0","0","0"
"122059776","0","0","0"
"122072704","0","0","0"
"122083456","0","0","0"
"122091776","0","0","0"
"122098944","1.5","1.5","1.5"
"122130944","0","0","0"
"122132736","0","0","0"
"122145536","0","0","0"
"122151040","0","0","0"
"122180992","0","0","0"
"122186368","0","0","0"
"122187776","0","0","0"
"122197248","1","1","1"
"122213888","0","0","0"
"122218496","0","0","0"
"122221568","0","0","0"
"122226816","0","0","0"
"122233728","0","0","0"
"122237696","0","0","0"
"122237952","0","0","0"
"122240000","0","0","0"
"122246784","0","0","0"
"122251136","0","0","0"
"122260608","0","0","0"
"122263168","1","1","1"
"122304512","0","0","0"
"122324480","1","1","1"
"122334592","0","0","0"
"122334976","0","0","0"
"122341632","0","0","0"
"122343552","1","1","1"
"122385920","0","0","0"
"122394880","1","1","1"
"122398336","0","0","0"
"122402816","0","0","0"
"122404992","0","0","0"
"122411136","0","0","0"
"122429312","0","0","0"
"122433280","0","0","0"
"122433792","0","0","0"
"122459136","0","0","0"
"122469504","0","0","0"
"122483072","0","0","0"
"122494848","0","0","0"
"122499712","0","0","0"
"122499840","0","0","0"
"122504832","0","0","0"
"122508416","0","0","0"
"122514816","0","0","0"
"122575616","0","0","0"
"122593792","0","0","0"
"122607488","1","1","1"
"122615040","0","0","0"
"122620416","1","1","1"
"122636416","0","0","0"
"122655104","0","0","0"
"122657152","1","1","1"
"122658432","0.5","0.5","0.5"
"122676864","0","0","0"
"122681728","0","0","0"
"122683008","0","0","0"
"122692608","0","0","0"
"122722432","0","0","0"
"122732928","0","0","0"
"122737792","0","0","0"
"122747776","0","0","0"
"122769280","0","0","0"
"122774272","0","0","0"
"122784640","0","0","0"
"122789120","0","0","0"
"122828032","0","0","0"
"122828416","0","0","0"
"122841216","2","2","2"
"122845568","0","0","0"
"122847104","0","0","0"
"122847488","0","0","0"
"122863232","0","0","0"
"122888704","0","0","0"
"122891136","0","0","0"
"122905728","0","0","0"
"122916352","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"122916480","0","0","0"
"122917120","0","0","0"
"122928128","0","0","0"
"122933504","0","0","0"
"122934400","0","0","0"
"122936832","0","0","0"
"122980224","0","0","0"
"123007360","1","1","1"
"123008640","0","0","0"
"123021568","0","0","0"
"123023616","1","1","1"
"123032576","0","0","0"
"123040640","0","0","0"
"123084160","0","0","0"
"123112448","0","0","0"
"123167872","0","0","0"
"123180288","0","0","0"
"123201792","1","1","1"
"123262592","0","0","0"
"123263872","0","0","0"
"123269632","0","0","0"
"123271680","0","0","0"
"123278720","0","0","0"
"123282688","0","0","0"
"123283840","0","0","0"
"123296128","0","0","0"
"123297280","0","0","0"
"123349248","1","1","1"
"123362304","0","0","0"
"123368064","0","0","0"
"123379200","0","0","0"
"123382272","0","0","0"
"123395072","0","0","0"
"123416704","0","0","0"
"123418752","0","0","0"
"123439744","0","0","0"
"123452672","0","0","0"
"123460224","0","0","0"
"123467264","0","0","0"
"123471360","1","1","1"
"123509248","0","0","0"
"123517824","0","0","0"
"123523968","0","0","0"
"123534592","1","1","1"
"123547136","0","0","0"
"123558016","0","0","0"
"123559296","0","0","0"
"123567616","0","0","0"
"123572352","0","0","0"
"123612800","0","0","0"
"123615232","1","1","1"
"123616256","0","0","0"
"123619968","0","0","0"
"123629184","0","0","0"
"123654784","1","1","1"
"123660800","0","0","0"
"123672320","0","0","0"
"123686016","0","0","0"
"123700992","1","1","1"
"123703424","0","0","0"
"123705728","0","0","0"
"123707520","0","0","0"
"123728000","1","1","1"
"123731584","0","0","0"
"123732224","0","0","0"
"123733632","0","0","0"
"123764992","0","0","0"
"123786368","1","1","1"
"123788032","1","1","1"
"123807488","0","0","0"
"123826176","0","0","0"
"123829760","0","0","0"
"123851008","0","0","0"
"123870080","0","0","0"
"123888128","0","0","0"
"123888512","0","0","0"
"123888896","0","0","0"
"123889152","0","0","0"
"123894144","0","0","0"
"123895040","0","0","0"
"123895424","0","0","0"
"123899648","0","0","0"
"123905280","0","0","0"
"123906176","0","0","0"
"123914752","0","0","0"
"123967232","0","0","0"
"123978624","0","0","0"
"124001664","1","1","1"
"124037888","0","0","0"
"124044928","0","0","0"
"124046336","0","0","0"
"124047488","0","0","0"
"124050816","0","0","0"
"124079872","0","0","0"
"124080640","0","0","0"
"124086912","0","0","0"
"124150144","0","0","0"
"124170496","0","0","0"
"124196992","0","0","0"
"124198528","0","0","0"
"124201856","0","0","0"
"124220416","0","0","0"
"124226304","1","1","1"
"124228608","0","0","0"
"124238976","0","0","0"
"124242176","0","0","0"
"124245120","0","0","0"
"124252160","1","1","1"
"124253312","0","0","0"
"124259456","0","0","0"
"124283520","0","0","0"
"124309120","0","0","0"
"124312704","0","0","0"
"124315264","1","1","1"
"124329344","0","0","0"
"124339712","1","1","1"
"124343040","0","0","0"
"124393984","0","0","0"
"124409856","0","0","0"
"124416256","0","0","0"
"124416384","0","0","0"
"124418688","0.5","0.5","0.5"
"124427520","0","0","0"
"124432512","0","0","0"
"124482560","1","1","1"
"124503040","0","0","0"
"124513024","0","0","0"
"124514816","0","0","0"
"124521216","1","1","1"
"124533632","1","1","1"
"124542720","0","0","0"
"124571904","0","0","0"
"124573312","0","0","0"
"124585472","1","1","1"
"124586368","0","0","0"
"124588544","0","0","0"
"124599936","0","0","0"
"124607232","0","0","0"
"124610816","0","0","0"
"124611200","0","0","0"
"124639872","0","0","0"
"124653568","0","0","0"
"124663168","1","1","1"
"124674048","0","0","0"
"124679168","0","0","0"
"124682112","0","0","0"
"124682880","1","1","1"
"124684416","0","0","0"
"124687616","0","0","0"
"124688640","0","0","0"
"124693888","1","1","1"
"124700928","0","0","0"
"124701440","0","0","0"
"124702592","1","1","1"
"124702720","0","0","0"
"124707968","0","0","0"
"124719104","0","0","0"
"124755840","0","0","0"
"124758912","0","0","0"
"124775168","0","0","0"
"124779520","0","0","0"
"124830976","0","0","0"
"124831616","0","0","0"
"124847488","1","1","1"
"124848640","0","0","0"
"124862080","0","0","0"
"124865024","0","0","0"
"124876416","0","0","0"
"124912640","0","0","0"
"124915456","0","0","0"
"124916352","0","0","0"
"124924928","0","0","0"
"124940800","0","0","0"
"124946432","0","0","0"
"124966912","0","0","0"
"124976896","0","0","0"
"125003520","0","0","0"
"125005824","0","0","0"
"125007488","0","0","0"
"125019904","0","0","0"
"125027456","0","0","0"
"125027968","0","0","0"
"125035392","0","0","0"
"125038464","0","0","0"
"125044864","1","1","1"
"125096704","0","0","0"
"125105152","1","1","1"
"125121664","0.5","0.5","0.5"
"125127168","0","0","0"
"125133184","0","0","0"
"125165440","0","0","0"
"125176064","0","0","0"
"125178368","0.5","0.5","0.5"
"125182336","1","1","1"
"125198208","0","0","0"
"125206912","0","0","0"
"125214976","0","0","0"
"125216896","0","0","0"
"125229312","1","1","1"
"125237376","0","0","0"
"125260928","0","0","0"
"125264768","0","0","0"
"125284736","1","1","1"
"125288576","1","1","1"
"125297536","0","0","0"
"125297792","0","0","0"
"125299456","0","0","0"
"125326848","0","0","0"
"125351296","0","0","0"
"125368448","1","1","1"
"125372160","0","0","0"
"125373184","0","0","0"
"125384832","1","1","1"
"125385344","0","0","0"
"125388800","0","0","0"
"125390720","0","0","0"
"125391232","1","1","1"
"125393536","0","0","0"
"125418752","1","1","1"
"125433344","0","0","0"
"125434112","0.5","0.5","0.5"
"125440896","1","1","1"
"125441152","0","0","0"
"125454720","0","0","0"
"125455360","0","0","0"
"125464320","0","0","0"
"125542528","0","0","0"
"125554432","1","1","1"
"125572992","0","0","0"
"125601792","0","0","0"
"125616640","0","0","0"
"125617152","0","0","0"
"125625088","0","0","0"
"125627264","0","0","0"
"125634560","0.5","0.5","0.5"
"125643520","0","0","0"
"125683840","0","0","0"
"125688960","0","0","0"
"125699072","0.5","0.5","0.5"
"125703808","0","0","0"
"125704704","0","0","0"
"125731456","0","0","0"
"125733760","0","0","0"
"125774464","0","0","0"
"125783296","0","0","0"
"125787264","0","0","0"
"125809024","0","0","0"
"125821440","2","2","2"
"125886336","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"125901952","0","0","0"
"125905408","0","0","0"
"125936512","0","0","0"
"125940224","0","0","0"
"125947776","0","0","0"
"125958784","0","0","0"
"125959936","0","0","0"
"126012416","0","0","0"
"126028288","0","0","0"
"126044160","0","0","0"
"126057728","0","0","0"
"126062592","0","0","0"
"126078336","0","0","0"
"126083072","0","0","0"
"126119680","1","1","1"
"126132480","0","0","0"
"126134912","0","0","0"
"126144256","0","0","0"
"126146944","0","0","0"
"126147200","0","0","0"
"126151680","0","0","0"
"126154240","0","0","0"
"126160640","0","0","0"
"126208256","0","0","0"
"126216448","0.5","0.5","0.5"
"126235264","1","1","1"
"126244864","0","0","0"
"126253312","1","1","1"
"126253440","0","0","0"
"126281088","0","0","0"
"126295424","0","0","0"
"126310528","0","0","0"
"126311424","0","0","0"
"126320896","0","0","0"
"126322048","0","0","0"
"126328192","0","0","0"
"126339328","0","0","0"
"126342784","0","0","0"
"126345728","0","0","0"
"126349184","0","0","0"
"126354944","0","0","0"
"126361728","0","0","0"
"126398336","0","0","0"
"126414464","0","0","0"
"126417536","0","0","0"
"126427008","0","0","0"
"126430080","0","0","0"
"126458880","0","0","0"
"126462848","1","1","1"
"126490496","0","0","0"
"126495360","0","0","0"
"126503808","0","0","0"
"126512896","0","0","0"
"126514048","1","1","1"
"126516736","0","0","0"
"126525824","0","0","0"
"126526848","0","0","0"
"126550272","0","0","0"
"126565888","0","0","0"
"126571008","0","0","0"
"126573824","0","0","0"
"126587264","0","0","0"
"126588928","0","0","0"
"126593792","0","0","0"
"126618368","0","0","0"
"126655744","0","0","0"
"126669952","0","0","0"
"126673664","0","0","0"
"126686976","0","0","0"
"126698752","0","0","0"
"126708096","0","0","0"
"126723328","1","1","1"
"126737024","0","0","0"
"126749312","0","0","0"
"126769664","0","0","0"
"126809472","0","0","0"
"126826880","0","0","0"
"126830720","0","0","0"
"126856064","1","1","1"
"126864384","0","0","0"
"126896256","0","0","0"
"126899712","0","0","0"
"126906752","0","0","0"
"126914048","0","0","0"
"126921984","0","0","0"
"126924288","0","0","0"
"126930688","0","0","0"
"126931328","0","0","0"
"126932608","1","1","1"
"126945920","1","1","1"
"126948736","0","0","0"
"126963072","0","0","0"
"126986880","0","0","0"
"126997504","0","0","0"
"126999936","0","0","0"
"127008256","0","0","0"
"127014784","0","0","0"
"127032320","0","0","0"
"127046656","0","0","0"
"127056768","0","0","0"
"127069696","1","1","1"
"127072640","1","1","1"
"127093376","0","0","0"
"127098240","0","0","0"
"127101568","1","1","1"
"127106048","0","0","0"
"127106176","0","0","0"
"127118464","0","0","0"
"127182208","2","2","2"
"127182592","0","0","0"
"127183872","0","0","0"
"127198976","0","0","0"
"127223424","1","1","1"
"127238400","0","0","0"
"127258240","0","0","0"
"127265152","1","1","1"
"127282560","0","0","0"
"127286144","0","0","0"
"127298432","0","0","0"
"127299584","0","0","0"
"127301376","0","0","0"
"127310592","1","1","1"
"127331456","1","1","1"
"127335040","0","0","0"
"127354112","0","0","0"
"127355392","1","1","1"
"127355648","0","0","0"
"127357056","0","0","0"
"127365248","0","0","0"
"127379968","0","0","0"
"127385088","0","0","0"
"127387392","0","0","0"
"127389824","0","0","0"
"127392256","0","0","0"
"127403008","0","0","0"
"127459456","0","0","0"
"127474944","0","0","0"
"127485312","0","0","0"
"127547648","0","0","0"
"127559424","0","0","0"
"127561216","0","0","0"
"127570176","1","1","1"
"127612800","0","0","0"
"127623680","1","1","1"
"127626624","0","0","0"
"127628288","0","0","0"
"127631232","0","0","0"
"127631744","0","0","0"
"127651072","0","0","0"
"127683200","3","3","3"
"127685120","1","1","1"
"127697792","0","0","0"
"127720704","0","0","0"
"127722240","0","0","0"
"127747584","0","0","0"
"127754624","0","0","0"
"127763584","0","0","0"
"127787136","0","0","0"
"127787776","0","0","0"
"127801216","0","0","0"
"127814016","0","0","0"
"127814912","1","1","1"
"127815424","0","0","0"
"127815936","0","0","0"
"127824000","0","0","0"
"127828096","0","0","0"
"127858944","0","0","0"
"127862144","0","0","0"
"127862528","0","0","0"
"127877248","0","0","0"
"127893248","0","0","0"
"127895680","1","1","1"
"127901440","0","0","0"
"127908352","0","0","0"
"127916544","1","1","1"
"127951360","0","0","0"
"127959424","0","0","0"
"127960576","0","0","0"
"127974656","0.5","0.5","0.5"
"127991680","0","0","0"
"128049920","0","0","0"
"128062592","0","0","0"
"128065280","0","0","0"
"128072192","0","0","0"
"128133376","0","0","0"
"128142592","0","0","0"
"128151168","0","0","0"
"128153600","0","0","0"
"128154496","0","0","0"
"128199680","1","1","1"
"128200960","1","1","1"
"128213760","0","0","0"
"128240768","1","1","1"
"128241152","1","1","1"
"128246528","0","0","0"
"128257792","0","0","0"
"128279552","1","1","1"
"128287360","0","0","0"
"128302848","1","1","1"
"128304768","0","0","0"
"128306176","0","0","0"
"128306304","0","0","0"
"128308608","0","0","0"
"128316544","0","0","0"
"128321152","0","0","0"
"128322304","1","1","1"
"128328832","0","0","0"
"128331904","0","0","0"
"128338560","0","0","0"
"128338816","0","0","0"
"128344192","0","0","0"
"128345728","1","1","1"
"128356224","0","0","0"
"128362624","0","0","0"
"128381696","0","0","0"
"128383360","0","0","0"
"128386432","0","0","0"
"128397440","0","0","0"
"128409344","0","0","0"
"128418304","0","0","0"
"128419328","0","0","0"
"128421760","1","1","1"
"128427264","1","1","1"
"128430592","0","0","0"
"128432768","1","1","1"
"128433280","0","0","0"
"128440192","1","1","1"
"128494208","0","0","0"
"128500608","0","0","0"
"128502912","0","0","0"
"128524672","0","0","0"
"128535808","0","0","0"
"128546944","0","0","0"
"128566144","0","0","0"
"128568960","0","0","0"
"128570240","0","0","0"
"128571008","0","0","0"
"128571392","0.5","0.5","0.5"
"128576384","0","0","0"
"128597888","0","0","0"
"128600064","0","0","0"
"128615552","0","0","0"
"128646528","0","0","0"
"128650240","0","0","0"
"128651520","1","1","1"
"128656000","0","0","0"
"128659840","0","0","0"
"128667776","0","0","0"
"128671744","0","0","0"
"128687232","0","0","0"
"128742272","0","0","0"
"128742528","0","0","0"
"128763136","0","0","0"
"128768000","0","0","0"
"128771456","1","1","1"
"128778112","0","0","0"
"128821632","0","0","0"
"128826112","0","0","0"
"128832000","1","1","1"
"128844032","0","0","0"
"128845696","1","1","1"
"128848640","0","0","0"
"128851200","0","0","0"
"128854144","0","0","0"
"128870016","0","0","0"
"128901760","0","0","0"
"128921728","0","0","0"
"128930816","0","0","0"
"128937600","0","0","0"
"128968064","0","0","0"
"128982144","0","0","0"
"128986880","0","0","0"
"128991232","0","0","0"
"128999424","0","0","0"
"129018880","0","0","0"
"129029888","2","2","2"
"129034624","0","0","0"
"129038592","0","0","0"
"129055616","0","0","0"
"129078400","0","0","0"
"129086080","0","0","0"
"129089408","0","0","0"
"129097472","0.5","0.5","0.5"
"129105664","0","0","0"
"129115392","0","0","0"
"129120896","0","0","0"
"129140864","0","0","0"
"129181184","0","0","0"
"129190016","0","0","0"
"129191552","0","0","0"
"129194624","0","0","0"
"129199744","0","0","0"
"129201408","0","0","0"
"129224832","0","0","0"
"129239552","1","1","1"
"129248000","0","0","0"
"129258496","0","0","0"
"129262976","0","0","0"
"129263488","0","0","0"
"129270272","0","0","0"
"129272448","0","0","0"
"129285376","0","0","0"
"129296256","0","0","0"
"129345664","0","0","0"
"129346176","0","0","0"
"129356032","0","0","0"
"129358336","0","0","0"
"129377792","0","0","0"
"129385856","0","0","0"
"129386624","0","0","0"
"129403264","0","0","0"
"129423616","1","1","1"
"129436288","0","0","0"
"129441664","0","0","0"
"129480576","0","0","0"
"129493888","0","0","0"
"129528576","0","0","0"
"129539456","0","0","0"
"129539840","0","0","0"
"129543936","0","0","0"
"129548032","0","0","0"
"129556736","0","0","0"
"129559680","0","0","0"
"129571200","0","0","0"
"129583488","0","0","0"
"129584768","1","1","1"
"129608576","0","0","0"
"129609472","0","0","0"
"129615872","0.5","0.5","0.5"
"129619968","0","0","0"
"129630976","0","0","0"
"129643264","0","0","0"
"129646720","1","1","1"
"129654144","0","0","0"
"129674624","0","0","0"
"129677056","0","0","0"
"129681408","0","0","0"
"129721472","0","0","0"
"129722240","0","0","0"
"129722624","0","0","0"
"129725440","0","0","0"
"129732736","1","1","1"
"129780480","0","0","0"
"129784448","0","0","0"
"129785344","0","0","0"
"129820416","0","0","0"
"129831168","0","0","0"
"129888896","0","0","0"
"129890688","0","0","0"
"129893760","0","0","0"
"129897088","0","0","0"
"129897856","0","0","0"
"129902848","0","0","0"
"129903104","0","0","0"
"129908608","0","0","0"
"129913856","0","0","0"
"129937920","0","0","0"
"129952384","1","1","1"
"129954944","0","0","0"
"129959552","0","0","0"
"129965952","0","0","0"
"129972736","0","0","0"
"129993216","0","0","0"
"130008192","0","0","0"
"130033408","0","0","0"
"130044288","0","0","0"
"130044544","0","0","0"
"130046464","0","0","0"
"130052352","0","0","0"
"130065408","0","0","0"
"130082048","0","0","0"
"130092032","0","0","0"
"130093824","0","0","0"
"130121984","0","0","0"
"130136064","0","0","0"
"130149760","0","0","0"
"130152704","0","0","0"
"130159232","1","1","1"
"130163328","1","1","1"
"130170240","0","0","0"
"130186368","0","0","0"
"130215808","0","0","0"
"130218112","1","1","1"
"130237952","0","0","0"
"130245760","0","0","0"
"130249856","0","0","0"
"130254080","0","0","0"
"130260352","0","0","0"
"130268672","1","1","1"
"130302336","0","0","0"
"130308992","0","0","0"
"130332416","0","0","0"
"130351488","0","0","0"
"130389504","0","0","0"
"130394368","1","1","1"
"130426240","0","0","0"
"130428928","1","1","1"
"130450176","0","0","0"
"130452480","0","0","0"
"130478720","1","1","1"
"130489088","0","0","0"
"130495872","0","0","0"
"130505088","0","0","0"
"130509184","0","0","0"
"130513408","0","0","0"
"130515072","0","0","0"
"130528896","0","0","0"
"130575232","0","0","0"
"130580352","0","0","0"
"130598400","0","0","0"
"130642304","0","0","0"
"130673280","0","0","0"
"130683392","0","0","0"
"130686592","0","0","0"
"130691072","0","0","0"
"130703360","0","0","0"
"130742656","1","1","1"
"130742912","0","0","0"
"130745728","0","0","0"
"130756736","0","0","0"
"130764928","0","0","0"
"130767616","0","0","0"
"130773248","0","0","0"
"130775040","0","0","0"
"130827136","0","0","0"
"130828672","0","0","0"
"130829568","0","0","0"
"130832896","0","0","0"
"130833792","1","1","1"
"130852096","0","0","0"
"130860544","0","0","0"
"130862848","0","0","0"
"130864640","1","1","1"
"130875136","0","0","0"
"130876800","0","0","0"
"130910592","0","0","0"
"130919424","0","0","0"
"130926976","0","0","0"
"130931072","0","0","0"
"130935936","0","0","0"
"130936960","0","0","0"
"130948480","0","0","0"
"130969088","0","0","0"
"131003136","0","0","0"
"131003264","0","0","0"
"131005568","0","0","0"
"131016320","0","0","0"
"131021440","0","0","0"
"131033600","1","1","1"
"131048320","0","0","0"
"131057664","0","0","0"
"131078400","0","0","0"
