"Step","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MIN","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MAX"
"178333312","0","0","0"
"178334464","0","0","0"
"178357248","0","0","0"
"178390912","0","0","0"
"178396032","0","0","0"
"178409984","0","0","0"
"178410496","0","0","0"
"178423040","0","0","0"
"178478080","0","0","0"
"178485888","0","0","0"
"178487424","0","0","0"
"178494080","0","0","0"
"178497536","0","0","0"
"178502272","0","0","0"
"178512640","0","0","0"
"178520576","0","0","0"
"178553728","0","0","0"
"178555520","0","0","0"
"178559104","0","0","0"
"178562944","0","0","0"
"178574592","0","0","0"
"178661760","0","0","0"
"178668672","0","0","0"
"178686336","0","0","0"
"178702976","0","0","0"
"178743552","0","0","0"
"178758144","0","0","0"
"178758528","0","0","0"
"178758784","0","0","0"
"178763520","0","0","0"
"178788992","0","0","0"
"178817152","0","0","0"
"178844928","0","0","0"
"178849408","0","0","0"
"178917376","1","1","1"
"178923648","0","0","0"
"178966144","0","0","0"
"178967552","0","0","0"
"179020800","0","0","0"
"179020928","0","0","0"
"179040896","0","0","0"
"179052544","0","0","0"
"179057408","0","0","0"
"179102720","0","0","0"
"179116032","0","0","0"
"179165312","0","0","0"
"179203712","0","0","0"
"179269120","0","0","0"
"179270400","0","0","0"
"179308800","0","0","0"
"179312896","0","0","0"
"179316992","0","0","0"
"179340544","0","0","0"
"179397760","0","0","0"
"179399680","0","0","0"
"179404160","0","0","0"
"179435264","0","0","0"
"179440256","0","0","0"
"179450496","0","0","0"
"179506944","1","1","1"
"179527424","1","1","1"
"179527808","0","0","0"
"179543040","0","0","0"
"179545728","0","0","0"
"179550848","0","0","0"
"179593088","0","0","0"
"179613440","0","0","0"
"179618048","0","0","0"
"179630208","0","0","0"
"179657472","1","1","1"
"179706624","0","0","0"
"179714432","0","0","0"
"179715712","0","0","0"
"179726336","0","0","0"
"179731328","0","0","0"
"179788032","0","0","0"
"179798144","0","0","0"
"179860864","0","0","0"
"179863424","0","0","0"
"179869184","1","1","1"
"179879296","0","0","0"
"179889664","0","0","0"
"179890432","1","1","1"
"179892736","0","0","0"
"179911424","1","1","1"
"179925760","0","0","0"
"179949568","0","0","0"
"179982464","0","0","0"
"179983616","0","0","0"
"180000000","0","0","0"
"180014592","0","0","0"
"180036992","1","1","1"
"180037632","1","1","1"
"180047488","0","0","0"
"180056320","0","0","0"
"180060416","0","0","0"
"180063744","0","0","0"
"180066176","0","0","0"
"180079360","0","0","0"
"180084352","0","0","0"
"180104960","0","0","0"
"180120960","0","0","0"
"180146688","0","0","0"
"180156544","0","0","0"
"180156800","0","0","0"
"180178048","0","0","0"
"180179072","0","0","0"
"180195072","0","0","0"
"180195712","0","0","0"
"180210304","2","2","2"
"180211328","0","0","0"
"180219776","0","0","0"
"180222848","0","0","0"
"180241280","1","1","1"
"180243712","0","0","0"
"180244352","0","0","0"
"180266112","0","0","0"
"180275584","1","1","1"
"180302976","0","0","0"
"180304512","0","0","0"
"180319872","3","3","3"
"180322304","1","1","1"
"180325504","0","0","0"
"180334592","1","1","1"
"180339328","0","0","0"
"180355840","0","0","0"
"180412416","0","0","0"
"180432768","0","0","0"
"180473600","0","0","0"
"180483200","0","0","0"
"180488704","0","0","0"
"180497792","0","0","0"
"180503808","0","0","0"
"180506368","0.5","0.5","0.5"
"180506496","0","0","0"
"180566784","1","1","1"
"180583680","0","0","0"
"180608896","0","0","0"
"180623360","0","0","0"
"180625536","0","0","0"
"180662912","0","0","0"
"180674304","0","0","0"
"180684160","0","0","0"
"180733312","0","0","0"
"180748032","0","0","0"
"180748800","0","0","0"
"180754304","1","1","1"
"180763776","0","0","0"
"180793344","1","1","1"
"180828544","0","0","0"
"180829440","0","0","0"
"180838784","0","0","0"
"180857216","0.5","0.5","0.5"
"180867456","0","0","0"
"180913536","0","0","0"
"180929664","0","0","0"
"180951552","0","0","0"
"180985216","0","0","0"
"181000832","0","0","0"
"181008384","0","0","0"
"181009024","0","0","0"
"181032192","0","0","0"
"181035136","0","0","0"
"181038464","0","0","0"
"181088000","0","0","0"
"181111040","0","0","0"
"181117696","0","0","0"
"181123968","0","0","0"
"181138176","1","1","1"
"181141632","1","1","1"
"181144832","1","1","1"
"181187200","0","0","0"
"181191680","0","0","0"
"181202688","0","0","0"
"181205248","0","0","0"
"181220096","0","0","0"
"181224960","0","0","0"
"181283712","0","0","0"
"181288704","0","0","0"
"181296128","0","0","0"
"181358720","0","0","0"
"181359872","0","0","0"
"181436800","0","0","0"
"181448320","0","0","0"
"181453056","0","0","0"
"181466240","0","0","0"
"181489536","0","0","0"
"181538432","0","0","0"
"181549440","0","0","0"
"181554688","0","0","0"
"181590016","0","0","0"
"181604480","0","0","0"
"181609728","0","0","0"
"181619200","0","0","0"
"181639424","0","0","0"
"181683840","0","0","0"
"181686912","0","0","0"
"181694336","0","0","0"
"181724416","0","0","0"
"181725568","0","0","0"
"181807104","0","0","0"
"181816064","0","0","0"
"181832320","0","0","0"
"181844096","0","0","0"
"181879936","0","0","0"
"181883904","0","0","0"
"181920640","0","0","0"
"181950208","0","0","0"
"181965184","0","0","0"
"181968128","0","0","0"
"181971968","0","0","0"
"181978624","0","0","0"
"181987712","0","0","0"
"181987968","0","0","0"
"182001408","0","0","0"
"182002944","0","0","0"
"182003840","0","0","0"
"182051200","0","0","0"
"182058496","0","0","0"
"182061440","0","0","0"
"182079360","0","0","0"
"182089856","0","0","0"
"182094848","0","0","0"
"182099456","0","0","0"
"182119168","0","0","0"
"182124416","1","1","1"
"182130560","0","0","0"
"182144128","0","0","0"
"182146048","0.5","0.5","0.5"
"182150400","0","0","0"
"182157184","0","0","0"
"182162816","0","0","0"
"182189184","0","0","0"
"182197120","0","0","0"
"182206336","0","0","0"
"182208000","0","0","0"
"182209024","0","0","0"
"182228224","0","0","0"
"182277248","0","0","0"
"182306304","0","0","0"
"182316928","0","0","0"
"182320640","0","0","0"
"182386688","0","0","0"
"182413824","0","0","0"
"182418688","0","0","0"
"182437760","0","0","0"
"182452608","0","0","0"
"182485120","0","0","0"
"182487424","0","0","0"
"182525696","0","0","0"
"182553472","0","0","0"
"182578688","0","0","0"
"182585600","0","0","0"
"182599168","0","0","0"
"182616064","0","0","0"
"182639232","0","0","0"
"182645120","0","0","0"
"182652288","0","0","0"
"182660352","0","0","0"
"182663424","0","0","0"
"182664576","0","0","0"
"182672256","0","0","0"
"182705152","0","0","0"
"182740608","0","0","0"
"182743424","0","0","0"
"182753792","0","0","0"
"182764800","0","0","0"
"182813056","0","0","0"
"182842368","0","0","0"
"182859008","0","0","0"
"182859136","0","0","0"
"182874624","0","0","0"
"182877696","0","0","0"
"182928384","0","0","0"
"182974976","0","0","0"
"183020032","0","0","0"
"183020672","0.5","0.5","0.5"
"183026816","0","0","0"
"183034880","0","0","0"
"183086208","0","0","0"
"183087872","0","0","0"
"183091968","0","0","0"
"183096832","0","0","0"
"183097344","0","0","0"
"183097728","0","0","0"
"183104896","0","0","0"
"183147392","0","0","0"
"183168256","0","0","0"
"183181056","0","0","0"
"183189120","0","0","0"
"183197184","0","0","0"
"183207680","0","0","0"
"183208576","0","0","0"
"183236480","0","0","0"
"183256832","0","0","0"
"183264128","0","0","0"
"183272448","2","2","2"
"183275520","0","0","0"
"183348864","0","0","0"
"183408512","0","0","0"
"183438720","0","0","0"
"183446912","0","0","0"
"183454080","0","0","0"
"183464064","1","1","1"
"183469056","0","0","0"
"183484288","0","0","0"
"183491456","0","0","0"
"183531392","0","0","0"
"183547008","0","0","0"
"183576960","0","0","0"
"183624448","2","2","2"
"183632384","1","1","1"
"183634944","0","0","0"
"183635712","1","1","1"
"183644672","0","0","0"
"183687936","2","2","2"
"183693696","0","0","0"
"183699328","0.5","0.5","0.5"
"183703296","0","0","0"
"183714176","0","0","0"
"183723520","0","0","0"
"183726336","0.5","0.5","0.5"
"183736192","0","0","0"
"183748736","1","1","1"
"183780864","0","0","0"
"183787904","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"183789312","0","0","0"
"183820032","1","1","1"
"183823104","1","1","1"
"183835136","3","3","3"
"183845248","0","0","0"
"183879424","4","4","4"
"183893888","2","2","2"
"183895424","0.5","0.5","0.5"
"183897344","1","1","1"
"183958912","2","2","2"
"183960576","1","1","1"
"183964288","1","1","1"
"183964928","0","0","0"
"183972224","0","0","0"
"183990272","2","2","2"
"184012032","0","0","0"
"184022144","3","3","3"
"184022272","1","1","1"
"184047616","1","1","1"
"184051200","0","0","0"
"184052480","2","2","2"
"184059904","1","1","1"
"184063872","1","1","1"
"184071808","3","3","3"
"184072704","1","1","1"
"184073728","1","1","1"
"184076672","1","1","1"
"184078336","0","0","0"
"184088704","3","3","3"
"184135552","1","1","1"
"184136832","0","0","0"
"184139520","1","1","1"
"184147968","3","3","3"
"184156928","1","1","1"
"184161024","1","1","1"
"184180608","0","0","0"
"184193792","0","0","0"
"184215424","0.5","0.5","0.5"
"184220416","0.5","0.5","0.5"
"184238336","1","1","1"
"184244608","1","1","1"
"184247296","1","1","1"
"184281088","0","0","0"
"184300032","0","0","0"
"184302208","0","0","0"
"184333824","1.5","1.5","1.5"
"184334208","0","0","0"
"184362624","0","0","0"
"184398464","1","1","1"
"184403712","0","0","0"
"184427776","0","0","0"
"184438272","1","1","1"
"184467712","0","0","0"
"184473856","0","0","0"
"184483584","0","0","0"
"184484864","0","0","0"
"184508416","0","0","0"
"184510720","1","1","1"
"184512256","0","0","0"
"184579840","0","0","0"
"184600960","1","1","1"
"184644224","0","0","0"
"184660736","0","0","0"
"184679168","0","0","0"
"184699264","0","0","0"
"184705024","0","0","0"
"184709888","0","0","0"
"184710528","1","1","1"
"184735360","0","0","0"
"184750080","0","0","0"
"184766848","0.5","0.5","0.5"
"184792448","0","0","0"
"184828672","1","1","1"
"184833920","0","0","0"
"184839424","0.5","0.5","0.5"
"184840960","0","0","0"
"184842368","0","0","0"
"184843392","1","1","1"
"184920064","0","0","0"
"184924032","0","0","0"
"184930176","0","0","0"
"185004160","0","0","0"
"185014656","0","0","0"
"185016448","0","0","0"
"185027328","0.5","0.5","0.5"
"185038592","0","0","0"
"185077120","0","0","0"
"185092352","0","0","0"
"185118720","0","0","0"
"185133056","0","0","0"
"185144192","1","1","1"
"185175936","0","0","0"
"185193344","0","0","0"
"185203328","0","0","0"
"185204992","0","0","0"
"185213056","0","0","0"
"185223168","0","0","0"
"185234944","0","0","0"
"185261952","0","0","0"
"185276160","1","1","1"
"185278208","0","0","0"
"185317376","0","0","0"
"185344384","1","1","1"
"185350784","0","0","0"
"185363712","0","0","0"
"185372416","0","0","0"
"185377280","0","0","0"
"185421184","0","0","0"
"185423104","1","1","1"
"185443840","0","0","0"
"185444224","0","0","0"
"185451008","0","0","0"
"185463424","0","0","0"
"185507840","0","0","0"
"185513472","0","0","0"
"185527424","2","2","2"
"185530880","0","0","0"
"185531648","0","0","0"
"185549568","0","0","0"
"185570176","0","0","0"
"185589888","0","0","0"
"185596800","0","0","0"
"185611904","0","0","0"
"185612672","2","2","2"
"185617280","0","0","0"
"185620480","0","0","0"
"185622272","0","0","0"
"185623680","0.5","0.5","0.5"
"185626112","0","0","0"
"185636992","0.5","0.5","0.5"
"185645056","0","0","0"
"185657088","0","0","0"
"185666048","1","1","1"
"185692928","0.5","0.5","0.5"
"185702272","0","0","0"
"185705088","0","0","0"
"185724160","0","0","0"
"185725952","0","0","0"
"185744000","0","0","0"
"185752704","0","0","0"
"185765120","0","0","0"
"185793280","0","0","0"
"185796224","1","1","1"
"185812352","0","0","0"
"185829632","0","0","0"
"185840384","0","0","0"
"185872512","0","0","0"
"185896064","0","0","0"
"185897472","0","0","0"
"185965184","0","0","0"
"185971712","0","0","0"
"185985408","1","1","1"
"185989248","1","1","1"
"185990912","0","0","0"
"186062592","0","0","0"
"186070400","0","0","0"
"186083456","0","0","0"
"186119296","0","0","0"
"186120320","0","0","0"
"186121984","0","0","0"
"186137728","0","0","0"
"186139392","0","0","0"
"186144896","0","0","0"
"186159744","0","0","0"
"186195456","0","0","0"
"186206464","0","0","0"
"186227072","0","0","0"
"186301824","0","0","0"
"186304128","0","0","0"
"186313856","0","0","0"
"186315776","0","0","0"
"186319872","0.5","0.5","0.5"
"186330496","1","1","1"
"186369280","0","0","0"
"186372608","0","0","0"
"186401664","0","0","0"
"186417920","1","1","1"
"186443648","0","0","0"
"186446208","0","0","0"
"186514048","0","0","0"
"186566272","1","1","1"
"186568448","0","0","0"
"186569088","0","0","0"
"186569984","0","0","0"
"186576128","0","0","0"
"186579584","0","0","0"
"186580608","2","2","2"
"186582144","0","0","0"
"186593664","2","2","2"
"186656128","0","0","0"
"186666240","2","2","2"
"186667776","0","0","0"
"186675584","0","0","0"
"186682752","1","1","1"
"186709376","0","0","0"
"186752896","2","2","2"
"186832000","1","1","1"
"186834304","1.5","1.5","1.5"
"186835840","0","0","0"
"186851840","0","0","0"
"186856448","2","2","2"
"186891008","1","1","1"
"186904320","1","1","1"
"186931072","1","1","1"
"186937984","0","0","0"
"186938752","1","1","1"
"186940032","0","0","0"
"186945536","1","1","1"
"187001984","1","1","1"
"187013888","1","1","1"
"187015808","0","0","0"
"187030784","0","0","0"
"187035008","0","0","0"
"187054336","0.5","0.5","0.5"
"187091072","0","0","0"
"187109632","1","1","1"
"187114624","0","0","0"
"187125248","0","0","0"
"187135360","0","0","0"
"187174144","0","0","0"
"187180928","0","0","0"
"187182720","0","0","0"
"187227264","0","0","0"
"187232256","0","0","0"
"187263744","0","0","0"
"187270400","0.5","0.5","0.5"
"187276544","0","0","0"
"187299072","0","0","0"
"187310208","1","1","1"
"187312000","0","0","0"
"187320064","1","1","1"
"187343616","0","0","0"
"187347200","0","0","0"
"187351552","0","0","0"
"187373824","0","0","0"
"187453952","0","0","0"
"187463168","0","0","0"
"187469056","0","0","0"
"187493632","0","0","0"
"187521280","0","0","0"
"187527296","1.5","1.5","1.5"
"187527808","0","0","0"
"187531904","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"187538816","0","0","0"
"187609984","0","0","0"
"187615104","0","0","0"
"187651840","0","0","0"
"187662848","0","0","0"
"187721600","1","1","1"
"187729664","0","0","0"
"187801600","0","0","0"
"187867136","2","2","2"
"187878528","0","0","0"
"187880192","0","0","0"
"187884544","0","0","0"
"187898752","0","0","0"
"187956096","0","0","0"
"187956736","0","0","0"
"187962240","0.5","0.5","0.5"
"187966464","0","0","0"
"187980672","0","0","0"
"188057344","0","0","0"
"188061696","0.5","0.5","0.5"
"188070400","0","0","0"
"188080128","0","0","0"
"188113664","0","0","0"
"188140160","0","0","0"
"188155520","0","0","0"
"188161792","0","0","0"
"188217728","0","0","0"
"188226688","0","0","0"
"188235264","1","1","1"
"188245632","0","0","0"
"188286720","0","0","0"
"188310400","0","0","0"
"188313472","1","1","1"
"188317568","2","2","2"
"188322048","0","0","0"
"188325504","0","0","0"
"188332672","0","0","0"
"188335104","0","0","0"
"188397440","0","0","0"
"188397696","0","0","0"
"188406784","1","1","1"
"188420224","0","0","0"
"188439296","0","0","0"
"188484480","0","0","0"
"188490368","0","0","0"
"188494720","1","1","1"
"188495744","0","0","0"
"188513280","0","0","0"
"188515968","0","0","0"
"188529536","0","0","0"
"188589440","0","0","0"
"188589568","1","1","1"
"188660608","0","0","0"
"188661760","2","2","2"
"188662528","0","0","0"
"188670464","0","0","0"
"188687232","0","0","0"
"188689536","0","0","0"
"188703488","0","0","0"
"188704896","0","0","0"
"188716928","0","0","0"
"188774400","0","0","0"
"188783616","0","0","0"
"188815104","0","0","0"
"188855424","0","0","0"
"188859392","0","0","0"
"188864640","0","0","0"
"188881664","0","0","0"
"188897280","0","0","0"
"188912384","1","1","1"
"188918144","0","0","0"
"188918272","0","0","0"
"188926848","1","1","1"
"188935424","0","0","0"
"188950656","0","0","0"
"188956928","0","0","0"
"188966656","0","0","0"
"188968960","0","0","0"
"188986240","0","0","0"
"189020160","0","0","0"
"189025024","0","0","0"
"189026304","0","0","0"
"189028480","0","0","0"
"189044736","0","0","0"
"189086336","0","0","0"
"189101696","0","0","0"
"189104256","0","0","0"
"189110912","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"189118592","0","0","0"
"189141888","1","1","1"
"189142016","0","0","0"
"189186432","0","0","0"
"189188224","0","0","0"
"189190016","0","0","0"
"189190400","1","1","1"
"189238656","0","0","0"
"189250560","0","0","0"
"189253504","0","0","0"
"189285888","0","0","0"
"189336192","1","1","1"
"189360768","0","0","0"
"189365760","0","0","0"
"189372800","0","0","0"
"189377408","1","1","1"
"189380480","0","0","0"
"189393408","0","0","0"
"189412224","0","0","0"
"189418496","0","0","0"
"189429888","1","1","1"
"189439488","0","0","0"
"189460736","0","0","0"
"189524992","0","0","0"
"189540352","0.5","0.5","0.5"
"189541888","0","0","0"
"189558656","0","0","0"
"189611392","1","1","1"
"189626368","0","0","0"
"189627264","2","2","2"
"189635072","0","0","0"
"189637632","1","1","1"
"189643008","1","1","1"
"189644544","1","1","1"
"189660672","0","0","0"
"189697792","0","0","0"
"189739776","0","0","0"
"189798016","0","0","0"
"189815168","0","0","0"
"189829888","0","0","0"
"189863552","1","1","1"
"189869824","0","0","0"
"189872128","0","0","0"
"189879552","0","0","0"
"189886464","0","0","0"
"189887616","0","0","0"
"189892480","0","0","0"
"189894912","0","0","0"
"189898240","0","0","0"
"189898496","0","0","0"
"189940352","0","0","0"
"189954048","0","0","0"
"189956096","0","0","0"
"189956480","0","0","0"
"189957248","0","0","0"
"189972608","0","0","0"
"189973504","0","0","0"
"189977728","0","0","0"
"189990528","0.5","0.5","0.5"
"189995392","1","1","1"
"190005632","1","1","1"
"190038272","0","0","0"
"190046848","0","0","0"
"190055168","2","2","2"
"190078464","0","0","0"
"190084352","2","2","2"
"190092544","0","0","0"
"190107392","0","0","0"
"190121472","0","0","0"
"190135296","2","2","2"
"190137216","0","0","0"
"190168448","0","0","0"
"190171776","0","0","0"
"190203008","0","0","0"
"190216832","0","0","0"
"190217216","0","0","0"
"190221568","0","0","0"
"190235904","0","0","0"
"190242432","0","0","0"
"190242688","0","0","0"
"190262400","0","0","0"
"190288000","1","1","1"
"190304384","0","0","0"
"190307968","1","1","1"
"190309888","0","0","0"
"190329088","0","0","0"
"190329856","0","0","0"
"190346752","0","0","0"
"190403328","0.5","0.5","0.5"
"190438784","0","0","0"
"190473344","2","2","2"
"190488448","0","0","0"
"190497152","0","0","0"
"190508928","2","2","2"
"190541312","0","0","0"
"190564992","1","1","1"
"190565632","0","0","0"
"190575872","1","1","1"
"190607104","0","0","0"
"190651264","1","1","1"
"190678144","1","1","1"
"190683008","0","0","0"
"190714752","0","0","0"
"190716544","0","0","0"
"190731648","0","0","0"
"190766976","0","0","0"
"190771328","0","0","0"
"190791296","0","0","0"
"190829568","0","0","0"
"190830720","0","0","0"
"190834688","0","0","0"
"190837504","0","0","0"
"190855552","0","0","0"
"190931328","0","0","0"
"190936448","0","0","0"
"190939648","0","0","0"
"190943232","0","0","0"
"190947968","0","0","0"
"190951424","0","0","0"
"190994944","1","1","1"
"191000832","0","0","0"
"191028736","0","0","0"
"191032320","1","1","1"
"191070080","1","1","1"
"191088768","0","0","0"
"191098112","0","0","0"
"191114240","0","0","0"
"191127424","0","0","0"
"191129856","0","0","0"
"191140992","0","0","0"
"191150208","1","1","1"
"191158400","0","0","0"
"191161600","0","0","0"
"191164160","0","0","0"
"191180160","0","0","0"
"191181824","0","0","0"
"191182080","0","0","0"
"191182720","0","0","0"
"191191168","3","3","3"
"191193088","0","0","0"
"191212544","1","1","1"
"191221888","0.5","0.5","0.5"
"191247360","0","0","0"
"191255296","0","0","0"
"191266432","0","0","0"
"191267200","0","0","0"
"191268608","0","0","0"
"191286016","0","0","0"
"191294592","0","0","0"
"191298688","0","0","0"
"191365120","0","0","0"
"191396096","0","0","0"
"191401984","1","1","1"
"191447040","0","0","0"
"191459072","0","0","0"
"191460096","0","0","0"
"191462656","0","0","0"
"191471488","0","0","0"
"191483648","0","0","0"
"191504512","0","0","0"
"191526656","0","0","0"
"191588224","1","1","1"
"191604992","0","0","0"
"191610752","0","0","0"
"191631744","0","0","0"
"191646080","1","1","1"
"191691904","0","0","0"
"191700480","0","0","0"
"191744768","0","0","0"
"191764608","0","0","0"
"191781504","0","0","0"
"191782912","1","1","1"
"191799168","1","1","1"
"191808128","0","0","0"
"191833728","0","0","0"
"191886720","0","0","0"
"191892608","0","0","0"
"191893504","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"191923072","0","0","0"
"191939840","0","0","0"
"191964160","0","0","0"
"191964416","1","1","1"
"191970432","1","1","1"
"191972480","0.5","0.5","0.5"
"191977728","0","0","0"
"191980288","0","0","0"
"191983232","0","0","0"
"191984640","0","0","0"
"192050048","2","2","2"
"192050688","2","2","2"
"192054528","1","1","1"
"192081792","1","1","1"
"192103168","0","0","0"
"192122240","1","1","1"
"192138112","0","0","0"
"192151680","1","1","1"
"192152576","1","1","1"
"192166784","0","0","0"
"192191360","0","0","0"
"192217216","0","0","0"
"192223616","0","0","0"
"192224896","0","0","0"
"192229760","1","1","1"
"192230144","0","0","0"
"192241280","1","1","1"
"192244736","1","1","1"
"192249216","1","1","1"
"192298240","0","0","0"
"192308096","0.5","0.5","0.5"
"192311808","0","0","0"
"192315392","0","0","0"
"192319232","0","0","0"
"192333184","0","0","0"
"192364800","0","0","0"
"192366720","0","0","0"
"192373248","0","0","0"
"192382464","0","0","0"
"192417792","0","0","0"
"192460928","0","0","0"
"192477952","0","0","0"
"192483200","0","0","0"
"192486016","0","0","0"
"192499072","0","0","0"
"192499968","0","0","0"
"192515456","0","0","0"
"192522112","0","0","0"
"192560896","0","0","0"
"192567808","0","0","0"
"192571904","0","0","0"
"192596608","1","1","1"
"192613760","0","0","0"
"192634880","0","0","0"
"192658304","0","0","0"
"192711040","0","0","0"
"192741888","0","0","0"
"192751616","1","1","1"
"192758272","0","0","0"
"192766848","0","0","0"
"192767488","0","0","0"
"192832640","1","1","1"
"192833536","0","0","0"
"192856448","0","0","0"
"192885504","0","0","0"
"192886144","0","0","0"
"192908032","0","0","0"
"192941440","0","0","0"
"192975616","0","0","0"
"193018880","0.5","0.5","0.5"
"193021440","0","0","0"
"193039104","0","0","0"
"193059712","0","0","0"
"193074432","1","1","1"
"193077120","0","0","0"
"193090304","0","0","0"
"193093248","0","0","0"
"193105536","0","0","0"
"193105792","0","0","0"
"193113600","0","0","0"
"193119232","0","0","0"
"193141760","0","0","0"
"193179776","0","0","0"
"193182848","0","0","0"
"193188096","0","0","0"
"193192064","0","0","0"
"193193216","2","2","2"
"193198208","0","0","0"
"193199616","0","0","0"
"193202944","0","0","0"
"193215744","0","0","0"
"193221632","1","1","1"
"193240192","0","0","0"
"193243264","0","0","0"
"193276544","0","0","0"
"193309056","0","0","0"
"193335296","0","0","0"
"193352064","0","0","0"
"193393792","0","0","0"
"193408256","0","0","0"
"193441024","0","0","0"
"193451264","0","0","0"
"193462144","0","0","0"
"193464704","0","0","0"
"193480832","0","0","0"
"193481984","0","0","0"
"193527936","0","0","0"
"193528448","0","0","0"
"193549440","0","0","0"
"193554304","0","0","0"
"193595520","0","0","0"
"193608576","0","0","0"
"193636096","0","0","0"
"193646720","0","0","0"
"193701760","0","0","0"
"193702784","0","0","0"
"193710592","0","0","0"
"193747072","0","0","0"
"193767808","1","1","1"
"193774592","0","0","0"
"193777792","0","0","0"
"193780864","0","0","0"
"193786496","0","0","0"
"193788160","0","0","0"
"193791872","0","0","0"
"193800448","0","0","0"
"193854848","0","0","0"
"193889152","0","0","0"
"193894528","0","0","0"
"193974528","0","0","0"
"193975552","0","0","0"
"193976832","0","0","0"
"193977728","1","1","1"
"193982720","0","0","0"
"194008960","0","0","0"
"194025984","0","0","0"
"194123776","0","0","0"
"194126464","0","0","0"
"194133760","0","0","0"
"194135808","0","0","0"
"194148736","0","0","0"
"194152064","0","0","0"
"194172032","0","0","0"
"194210304","0","0","0"
"194221568","0","0","0"
"194226304","0","0","0"
"194241024","0","0","0"
"194249728","0","0","0"
"194294144","0","0","0"
"194308864","0","0","0"
"194310016","0","0","0"
"194313984","0","0","0"
"194324864","0","0","0"
"194356096","0","0","0"
"194371200","0","0","0"
"194400896","0","0","0"
"194406400","0","0","0"
"194414336","0","0","0"
"194424832","0","0","0"
"194433280","0","0","0"
"194439552","0","0","0"
"194459008","0","0","0"
"194494976","0","0","0"
"194495872","0","0","0"
"194562304","0","0","0"
"194571904","0","0","0"
"194578816","0.5","0.5","0.5"
"194591616","0","0","0"
"194638208","0","0","0"
"194667392","0","0","0"
"194675584","0","0","0"
"194710912","0","0","0"
"194727040","0","0","0"
"194736896","0","0","0"
"194741120","0","0","0"
"194743680","0","0","0"
"194744320","0","0","0"
"194757120","0","0","0"
"194757376","0","0","0"
"194784256","0","0","0"
"194797440","0","0","0"
"194813568","0","0","0"
"194814592","0","0","0"
"194830464","0","0","0"
"194835456","0","0","0"
"194886784","0","0","0"
"194906752","0","0","0"
"194980608","0","0","0"
"195001984","0","0","0"
"195011584","0","0","0"
"195015808","0","0","0"
"195017216","0","0","0"
"195025920","0","0","0"
"195048832","0","0","0"
"195049344","0","0","0"
"195077120","0","0","0"
"195087232","0","0","0"
"195099136","0","0","0"
"195127936","0","0","0"
"195136512","0","0","0"
"195171584","0","0","0"
"195174400","0","0","0"
"195181696","0","0","0"
"195193088","0","0","0"
"195195904","0","0","0"
"195250944","0","0","0"
"195264640","0","0","0"
"195284480","0","0","0"
"195291264","0","0","0"
"195308800","0","0","0"
"195312256","0","0","0"
"195350272","0","0","0"
"195351424","0","0","0"
"195351552","0","0","0"
"195353088","0","0","0"
"195378688","0","0","0"
"195423360","0","0","0"
"195441536","0","0","0"
"195461504","0","0","0"
"195490560","0","0","0"
"195499776","0","0","0"
"195518848","0","0","0"
"195539712","0","0","0"
"195575936","0","0","0"
"195594496","0","0","0"
"195597824","0","0","0"
"195613184","0","0","0"
"195646464","0","0","0"
"195683328","0","0","0"
"195684224","0","0","0"
"195811712","0","0","0"
"195824896","0","0","0"
"195825408","0","0","0"
"195848832","0","0","0"
"195878656","0","0","0"
"195950976","0","0","0"
"195954816","0","0","0"
"195984256","0","0","0"
"196045440","0","0","0"
"196053632","0","0","0"
"196060800","0","0","0"
"196061696","0","0","0"
"196073856","0","0","0"
"196089088","0","0","0"
"196112000","0","0","0"
"196119808","1","1","1"
"196124160","0","0","0"
"196137088","0","0","0"
"196153344","0","0","0"
"196154112","0","0","0"
"196154240","1","1","1"
"196155008","0","0","0"
"196170880","0","0","0"
"196177024","0","0","0"
"196185984","0","0","0"
"196199424","0","0","0"
"196207616","0","0","0"
"196223232","1","1","1"
"196225152","0","0","0"
"196227712","0","0","0"
"196228864","0","0","0"
"196249472","0","0","0"
"196251776","0","0","0"
"196301568","0","0","0"
"196308864","0","0","0"
"196313088","0","0","0"
"196316544","0","0","0"
"196341248","0","0","0"
"196373888","0","0","0"
"196387072","0","0","0"
"196395392","0","0","0"
"196437120","0","0","0"
"196460160","0","0","0"
"196486912","0","0","0"
"196494080","0","0","0"
"196499584","0","0","0"
"196560000","0","0","0"
"196593536","0","0","0"
"196610432","0","0","0"
"196635520","0","0","0"
"196638720","0","0","0"
"196660224","1","1","1"
"196678656","0","0","0"
"196693120","0","0","0"
"196695296","0","0","0"
"196702208","0","0","0"
"196703616","0","0","0"
"196738944","0","0","0"
"196744448","0","0","0"
"196744576","0","0","0"
"196758144","0","0","0"
"196797568","0","0","0"
"196827520","0","0","0"
"196833408","0","0","0"
"196911744","1","1","1"
"196913152","0","0","0"
"196914816","0","0","0"
"196915328","1","1","1"
